run_id,stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,exit_code,case_dir,timestamp_utc
stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep5,A,DEFAULT,S8,compute_heavy,2048,4096,8192,1,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep5,2026-09-03T03:08:17Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,A,DEFAULT,S8,compute_heavy,2048,4096,8192,2,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:09:28Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep2,A,DEFAULT,S8,compute_heavy,2048,4096,8192,2,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep2,2026-09-03T03:10:38Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep3,A,DEFAULT,S8,compute_heavy,2048,4096,8192,2,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep3,2026-09-03T03:11:48Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep4,A,DEFAULT,S8,compute_heavy,2048,4096,8192,2,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep4,2026-09-03T03:12:59Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep5,A,DEFAULT,S8,compute_heavy,2048,4096,8192,2,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep5,2026-09-03T03:14:10Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep1,A,DEFAULT,S8,compute_heavy,2048,4096,8192,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep1,2026-09-03T03:15:21Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep2,A,DEFAULT,S8,compute_heavy,2048,4096,8192,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep2,2026-09-03T03:16:32Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep3,A,DEFAULT,S8,compute_heavy,2048,4096,8192,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep3,2026-09-03T03:17:43Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep4,A,DEFAULT,S8,compute_heavy,2048,4096,8192,4,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep4,2026-09-03T03:18:54Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep5,A,DEFAULT,S8,compute_heavy,2048,4096,8192,4,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q4w0_rep5,2026-09-03T03:20:04Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep1,A,DEFAULT,S8,compute_heavy,2048,4096,8192,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep1,2026-09-03T03:21:15Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep2,A,DEFAULT,S8,compute_heavy,2048,4096,8192,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep2,2026-09-03T03:22:25Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep3,A,DEFAULT,S8,compute_heavy,2048,4096,8192,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep3,2026-09-03T03:23:35Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep4,A,DEFAULT,S8,compute_heavy,2048,4096,8192,8,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep4,2026-09-03T03:24:46Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep5,A,DEFAULT,S8,compute_heavy,2048,4096,8192,8,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q8w0_rep5,2026-09-03T03:25:56Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep1,A,DEFAULT,S8,compute_heavy,2048,4096,8192,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep1,2026-09-03T03:27:07Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep2,A,DEFAULT,S8,compute_heavy,2048,4096,8192,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep2,2026-09-03T03:28:17Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep3,A,DEFAULT,S8,compute_heavy,2048,4096,8192,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep3,2026-09-03T03:29:28Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep4,A,DEFAULT,S8,compute_heavy,2048,4096,8192,16,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep4,2026-09-03T03:30:39Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep5,A,DEFAULT,S8,compute_heavy,2048,4096,8192,16,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep5,2026-09-03T03:31:49Z
stage1_B_DEFAULT_S1_m4096k512n512_q4w0_rep1,B,DEFAULT,S1,comm_heavy,4096,512,512,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q4w0_rep1,2026-09-03T03:32:02Z
stage1_B_DEFAULT_S1_m4096k512n512_q4w0_rep2,B,DEFAULT,S1,comm_heavy,4096,512,512,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q4w0_rep2,2026-09-03T03:32:15Z
stage1_B_DEFAULT_S1_m4096k512n512_q4w0_rep3,B,DEFAULT,S1,comm_heavy,4096,512,512,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q4w0_rep3,2026-09-03T03:32:27Z
stage1_B_DEFAULT_S1_m4096k512n512_q8w0_rep1,B,DEFAULT,S1,comm_heavy,4096,512,512,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q8w0_rep1,2026-09-03T03:32:40Z
stage1_B_DEFAULT_S1_m4096k512n512_q8w0_rep2,B,DEFAULT,S1,comm_heavy,4096,512,512,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q8w0_rep2,2026-09-03T03:32:52Z
stage1_B_DEFAULT_S1_m4096k512n512_q8w0_rep3,B,DEFAULT,S1,comm_heavy,4096,512,512,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q8w0_rep3,2026-09-03T03:33:05Z
stage1_B_DEFAULT_S1_m4096k512n512_q16w0_rep1,B,DEFAULT,S1,comm_heavy,4096,512,512,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q16w0_rep1,2026-09-03T03:33:17Z
stage1_B_DEFAULT_S1_m4096k512n512_q16w0_rep2,B,DEFAULT,S1,comm_heavy,4096,512,512,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q16w0_rep2,2026-09-03T03:33:30Z
stage1_B_DEFAULT_S1_m4096k512n512_q16w0_rep3,B,DEFAULT,S1,comm_heavy,4096,512,512,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S1_m4096k512n512_q16w0_rep3,2026-09-03T03:33:42Z
stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep1,B,RS_ch1,S1,comm_heavy,4096,512,512,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep1,2026-09-03T03:33:55Z
stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep2,B,RS_ch1,S1,comm_heavy,4096,512,512,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep2,2026-09-03T03:34:08Z
stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep3,B,RS_ch1,S1,comm_heavy,4096,512,512,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q4w0_rep3,2026-09-03T03:34:20Z
stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep1,B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep1,2026-09-03T03:34:33Z
stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep2,B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep2,2026-09-03T03:34:45Z
stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep3,B,RS_ch1,S1,comm_heavy,4096,512,512,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q8w0_rep3,2026-09-03T03:34:58Z
stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep1,B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep1,2026-09-03T03:35:11Z
stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep2,B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep2,2026-09-03T03:35:23Z
stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep3,B,RS_ch1,S1,comm_heavy,4096,512,512,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S1_m4096k512n512_q16w0_rep3,2026-09-03T03:35:36Z
stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep1,B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep1,2026-09-03T03:35:48Z
stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep2,B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep2,2026-09-03T03:36:01Z
stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep3,B,RS_ch4,S1,comm_heavy,4096,512,512,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q4w0_rep3,2026-09-03T03:36:14Z
stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep1,B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep1,2026-09-03T03:36:26Z
stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep2,B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep2,2026-09-03T03:36:39Z
stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep3,B,RS_ch4,S1,comm_heavy,4096,512,512,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q8w0_rep3,2026-09-03T03:36:52Z
stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep1,B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep1,2026-09-03T03:37:05Z
stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep2,B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep2,2026-09-03T03:37:17Z
stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep3,B,RS_ch4,S1,comm_heavy,4096,512,512,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep3,2026-09-03T03:37:30Z
stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep1,B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep1,2026-09-03T03:37:42Z
stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep2,B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep2,2026-09-03T03:37:55Z
stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep3,B,RS_ch8,S1,comm_heavy,4096,512,512,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q4w0_rep3,2026-09-03T03:38:07Z
stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep1,B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep1,2026-09-03T03:38:20Z
stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep2,B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep2,2026-09-03T03:38:32Z
stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep3,B,RS_ch8,S1,comm_heavy,4096,512,512,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q8w0_rep3,2026-09-03T03:38:45Z
stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep1,B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep1,2026-09-03T03:38:58Z
stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep2,B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep2,2026-09-03T03:39:10Z
stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep3,B,RS_ch8,S1,comm_heavy,4096,512,512,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S1_m4096k512n512_q16w0_rep3,2026-09-03T03:39:23Z
stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep1,B,DEFAULT,S4,balanced,512,4096,4096,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep1,2026-09-03T03:39:36Z
stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,B,DEFAULT,S4,balanced,512,4096,4096,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:49Z
stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep3,B,DEFAULT,S4,balanced,512,4096,4096,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep3,2026-09-03T03:40:03Z
stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep1,B,DEFAULT,S4,balanced,512,4096,4096,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep1,2026-09-03T03:40:16Z
stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep2,B,DEFAULT,S4,balanced,512,4096,4096,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep2,2026-09-03T03:40:29Z
stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep3,B,DEFAULT,S4,balanced,512,4096,4096,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q8w0_rep3,2026-09-03T03:40:42Z
stage1_B_DEFAULT_S4_m512k4096n4096_q16w0_rep1,B,DEFAULT,S4,balanced,512,4096,4096,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q16w0_rep1,2026-09-03T03:40:56Z
stage1_B_DEFAULT_S4_m512k4096n4096_q16w0_rep2,B,DEFAULT,S4,balanced,512,4096,4096,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q16w0_rep2,2026-09-03T03:41:09Z
stage1_B_DEFAULT_S4_m512k4096n4096_q16w0_rep3,B,DEFAULT,S4,balanced,512,4096,4096,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q16w0_rep3,2026-09-03T03:41:23Z
stage1_B_RS_ch1_S4_m512k4096n4096_q4w0_rep1,B,RS_ch1,S4,balanced,512,4096,4096,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q4w0_rep1,2026-09-03T03:41:36Z
stage1_B_RS_ch1_S4_m512k4096n4096_q4w0_rep2,B,RS_ch1,S4,balanced,512,4096,4096,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:41:49Z
stage1_B_RS_ch1_S4_m512k4096n4096_q4w0_rep3,B,RS_ch1,S4,balanced,512,4096,4096,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q4w0_rep3,2026-09-03T03:42:03Z
stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep1,B,RS_ch1,S4,balanced,512,4096,4096,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep1,2026-09-03T03:42:16Z
stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep2,B,RS_ch1,S4,balanced,512,4096,4096,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep2,2026-09-03T03:42:29Z
stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep3,B,RS_ch1,S4,balanced,512,4096,4096,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep3,2026-09-03T03:42:42Z
stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep1,B,RS_ch1,S4,balanced,512,4096,4096,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep1,2026-09-03T03:42:56Z
stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep2,B,RS_ch1,S4,balanced,512,4096,4096,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep2,2026-09-03T03:43:10Z
stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep3,B,RS_ch1,S4,balanced,512,4096,4096,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep3,2026-09-03T03:43:23Z
stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep1,B,RS_ch4,S4,balanced,512,4096,4096,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep1,2026-09-03T03:43:36Z
stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep2,B,RS_ch4,S4,balanced,512,4096,4096,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:43:49Z
stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep3,B,RS_ch4,S4,balanced,512,4096,4096,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep3,2026-09-03T03:44:02Z
stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep1,B,RS_ch4,S4,balanced,512,4096,4096,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep1,2026-09-03T03:44:16Z
stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep2,B,RS_ch4,S4,balanced,512,4096,4096,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep2,2026-09-03T03:44:29Z
stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep3,B,RS_ch4,S4,balanced,512,4096,4096,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep3,2026-09-03T03:44:42Z
stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep1,B,RS_ch4,S4,balanced,512,4096,4096,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep1,2026-09-03T03:44:55Z
stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep2,B,RS_ch4,S4,balanced,512,4096,4096,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep2,2026-09-03T03:45:09Z
stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep3,B,RS_ch4,S4,balanced,512,4096,4096,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep3,2026-09-03T03:45:22Z
stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep1,B,RS_ch8,S4,balanced,512,4096,4096,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep1,2026-09-03T03:45:35Z
stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep2,B,RS_ch8,S4,balanced,512,4096,4096,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:45:49Z
stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep3,B,RS_ch8,S4,balanced,512,4096,4096,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep3,2026-09-03T03:46:02Z
stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep1,B,RS_ch8,S4,balanced,512,4096,4096,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep1,2026-09-03T03:46:15Z
stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep2,B,RS_ch8,S4,balanced,512,4096,4096,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep2,2026-09-03T03:46:28Z
stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep3,B,RS_ch8,S4,balanced,512,4096,4096,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep3,2026-09-03T03:46:41Z
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep1,B,RS_ch8,S4,balanced,512,4096,4096,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep1,2026-09-03T03:46:55Z
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep2,B,RS_ch8,S4,balanced,512,4096,4096,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep2,2026-09-03T03:47:08Z
