stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,strategy,status,correctness,M_global,slice_bytes,release_first_mean_us,release_last_mean_us,done_mean_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,run_id
A,DEFAULT,S4,balanced,512,4096,4096,1,0,5,B0_FULL_SERIAL,PASS,1,2048,33554432,372.328321934,372.328321934,375.990399718,379.633280635,4314.12223339,4317.78430939,4078.30381393,4921.40817642,stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,1,0,5,B1_SLICE_SERIAL,PASS,1,2048,33554432,399.566718936,399.566718936,403.521280885,407.456639409,5018.59843254,5022.55549431,4989.69602585,5072.22414017,stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,1,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,33554432,395.119360685,395.119360685,399.065601826,403.01183939,5014.78717804,5018.75267029,5016.09611511,5107.74421692,stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,2,0,1,B0_FULL_SERIAL,PASS,1,2048,16777216,564.357759356,564.357759356,571.765758991,575.438719392,4545.41499138,4549.10784245,4542.49620438,5231.29606247,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,2,0,1,B1_SLICE_SERIAL,PASS,1,2048,16777216,1683.07649583,4186.60929203,4190.55739403,1687.44452506,6511.83801651,6515.81497192,5146.24023438,5351.80807114,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,2,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,16777216,441.804160476,615.429762602,619.411201477,447.016319036,5085.35425186,5089.32929039,4978.3039093,6218.11199188,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,2,0,2,B0_FULL_SERIAL,PASS,1,2048,16777216,414.975358248,414.975358248,422.266235948,425.905920863,4342.85441399,4346.5081501,4099.2641449,5010.71977615,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,2,0,2,B1_SLICE_SERIAL,PASS,1,2048,16777216,461.658241451,2965.5193758,2969.48352814,466.009600461,5292.92736053,5296.88063622,5279.13618088,5496.70410156,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,2,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,16777216,471.631360352,645.42783916,649.443843961,476.911999583,5123.7536335,5127.71965981,5098.5918045,5324.76806641,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,2,0,3,B0_FULL_SERIAL,PASS,1,2048,16777216,542.798078358,542.798078358,550.145920515,553.810558915,4501.94305897,4505.61728001,4288.92803192,5216.00008011,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,2,0,3,B1_SLICE_SERIAL,PASS,1,2048,16777216,356.412801147,2859.33697224,2863.28064442,360.796799362,5185.30239105,5189.26080704,5171.29611969,5407.48786926,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,2,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,16777216,433.563522995,609.281283617,613.364482522,438.803838789,5080.88255882,5084.84351158,4987.99991608,6113.21592331,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,2,0,4,B0_FULL_SERIAL,PASS,1,2048,16777216,450.125442743,450.125442743,457.424637079,461.074560881,4394.11263466,4397.77089596,4090.68822861,5089.31207657,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,2,0,4,B1_SLICE_SERIAL,PASS,1,2048,16777216,307.821438909,2815.31072617,2819.25888062,312.198401093,5143.16094398,5147.10916519,5144.28806305,5206.07995987,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,2,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,16777216,306.638719738,482.927360535,486.93887949,311.791998446,4957.6787281,4961.63710594,4959.10406113,5015.77615738,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,2,0,5,B0_FULL_SERIAL,PASS,1,2048,16777216,524.02880013,524.02880013,531.367679536,535.002878904,4451.21471882,4454.880023,4165.95220566,5234.91191864,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,2,0,5,B1_SLICE_SERIAL,PASS,1,2048,16777216,352.551040351,2854.780159,2858.71808052,356.894719005,5180.93761444,5184.8876667,5161.50379181,5333.53614807,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,2,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,16777216,391.339519918,568.31935823,572.315519452,396.596481502,5037.79073715,5041.75549507,5002.9759407,5119.42386627,stage1_A_DEFAULT_S4_m512k4096n4096_q2w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,4,0,1,B0_FULL_SERIAL,PASS,1,2048,8388608,497.022077143,497.022077143,511.710082293,515.368316174,4429.42338467,4433.09373379,4111.48786545,5332.28778839,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,4,0,1,B1_SLICE_SERIAL,PASS,1,2048,8388608,356.166400313,4263.20510864,4267.14241028,360.503681004,5445.0643158,5449.0246582,5410.17580032,5606.14395142,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,4,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,304.726398587,2759.78688717,2763.75105381,310.458880961,5084.35073853,5088.30845833,5083.26387405,5223.93608093,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,4,0,2,B0_FULL_SERIAL,PASS,1,2048,8388608,453.842560649,453.842560649,468.558720946,472.23424077,4403.92578602,4407.6185751,4180.41610718,5147.64785767,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,4,0,2,B1_SLICE_SERIAL,PASS,1,2048,8388608,368.447996676,4270.84541321,4274.81088638,372.782722712,5452.84417152,5456.79935455,5443.93587112,5612.25605011,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,4,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,345.901439488,2798.9529705,2802.95358658,351.604478359,5129.35873032,5133.31136703,5106.59217834,5264.03188705,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,4,0,3,B0_FULL_SERIAL,PASS,1,2048,8388608,938.513284326,938.513284326,953.177603483,956.851202846,4889.09248829,4892.78654099,4577.023983,6106.91213608,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,4,0,3,B1_SLICE_SERIAL,PASS,1,2048,8388608,667.001599371,4567.69536972,4571.66657448,671.382401586,5749.88351822,5753.84065628,5766.78419113,5904.255867,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,717.02015698,3166.49343967,3170.47616005,722.764159739,5494.30527687,5498.26367378,5486.59181595,5627.03990936,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,4,0,4,B0_FULL_SERIAL,PASS,1,2048,8388608,485.694720447,485.694720447,500.264319777,503.88671875,4422.34687805,4426.00447178,4167.39177704,4953.40776443,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,4,0,4,B1_SLICE_SERIAL,PASS,1,2048,8388608,266.145279706,4178.13375473,4182.09468842,270.52416116,5360.26045799,5364.2163372,5351.64785385,5467.93603897,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,4,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,368.702081442,2822.93183804,2826.96576118,374.550400972,5152.02814102,5155.98400116,5068.67218018,5690.04821777,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,4,0,5,B0_FULL_SERIAL,PASS,1,2048,8388608,742.86783874,742.86783874,757.494397163,761.183362603,4667.74910927,4671.41952991,4476.35221481,5362.6241684,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,4,0,5,B1_SLICE_SERIAL,PASS,1,2048,8388608,546.548480392,4447.62431145,4451.58719063,550.910719335,5629.71390724,5633.685112,5657.56797791,5760.28776169,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,4,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,8388608,532.062722147,2976.40704632,2980.4396677,537.954560518,5305.45213699,5309.41309929,5300.79984665,5459.10406113,stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,8,0,1,B0_FULL_SERIAL,PASS,1,2048,4194304,393.335038126,393.335038126,422.436478734,426.056959629,4326.76798344,4330.44286251,4081.05611801,4964.79988098,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,8,0,1,B1_SLICE_SERIAL,PASS,1,2048,4194304,257.064959109,5188.79356384,5192.73602486,261.415679753,5798.01023483,5801.94495201,5774.75214005,5873.66390228,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,230.95616132,2450.29056311,2454.3872118,236.77568078,5443.14688683,5447.08226204,5400.70390701,5609.53617096,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,8,0,2,B0_FULL_SERIAL,PASS,1,2048,4194304,809.248641729,809.248641729,838.41663599,842.062079906,4752.60735989,4756.26626492,4591.00818634,5593.34421158,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,8,0,2,B1_SLICE_SERIAL,PASS,1,2048,4194304,419.996797442,5343.63456726,5347.57761955,424.372479022,5952.66044617,5956.60738945,5849.40814972,6463.80805969,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,306.778882146,2250.36607981,2254.45631266,312.716799974,5488.83263588,5492.77375221,5447.99995422,5945.95193863,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,8,0,3,B0_FULL_SERIAL,PASS,1,2048,4194304,697.248001099,697.248001099,726.50432229,730.155523419,4654.55165863,4658.21438789,4355.13591766,5384.06419754,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,8,0,3,B1_SLICE_SERIAL,PASS,1,2048,4194304,463.93919915,5383.67295265,5387.6460743,468.363517225,5992.80322075,5996.76606178,5994.36807632,6121.40798569,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,384.538237453,2283.76641273,2287.76958942,390.416639745,5537.68834114,5541.63198471,5469.82383728,6278.11193466,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,8,0,4,B0_FULL_SERIAL,PASS,1,2048,4194304,434.637441039,434.637441039,463.865602016,467.515522242,4381.77214622,4385.43104172,4116.38402939,5083.58383179,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,8,0,4,B1_SLICE_SERIAL,PASS,1,2048,4194304,318.723842502,5245.97758293,5249.94622231,323.155840039,5854.9926281,5858.96064758,5822.62420654,6069.24819946,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,8,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,296.063360572,2165.36960363,2169.40415859,301.872639954,5442.16062546,5446.09471321,5419.93618011,5654.27207947,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,8,0,5,B0_FULL_SERIAL,PASS,1,2048,4194304,408.567679822,408.567679822,437.736960649,441.398396492,4377.79646873,4381.46430016,4110.04781723,5008.60786438,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,8,0,5,B1_SLICE_SERIAL,PASS,1,2048,4194304,286.318080127,5214.38975334,5218.33983421,290.709118545,5823.40098381,5827.361269,5793.43986511,6017.18378067,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,8,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,4194304,248.829440176,2308.52992535,2312.55039692,254.724479318,5449.77985382,5453.72608185,5400.92802048,5639.29605484,stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,16,0,1,B0_FULL_SERIAL,PASS,1,2048,2097152,631.503360271,631.503360271,689.970561862,693.652484417,4641.67103767,4645.35425186,4464.44797516,5438.11178207,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,16,0,1,B1_SLICE_SERIAL,PASS,1,2048,2097152,481.546879411,6222.23744392,6226.18242264,485.939835012,6556.4377594,6560.37438393,6560.63985825,6755.3601265,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,16,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,544.239998162,2236.46913052,2240.58432579,550.142077804,6151.92641258,6155.84575653,6157.79209137,6385.05601883,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1
A,DEFAULT,S4,balanced,512,4096,4096,16,0,2,B0_FULL_SERIAL,PASS,1,2048,2097152,490.36352098,490.36352098,548.924156427,552.576640844,4484.39357281,4488.05247307,4156.19182587,5117.28000641,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,16,0,2,B1_SLICE_SERIAL,PASS,1,2048,2097152,216.892159879,5962.05886841,5965.98976135,221.298559308,6295.66846848,6299.59296227,6286.30399704,6418.97583008,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,16,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,244.380159676,2010.34752131,2014.39680099,250.154880583,5831.49888039,5835.42783737,5805.50384521,6071.83980942,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2
A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,B0_FULL_SERIAL,PASS,1,2048,2097152,708.908800781,708.908800781,767.709441781,771.380482316,4704.98751163,4708.67645741,4520.03192902,5487.84017563,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,B1_SLICE_SERIAL,PASS,1,2048,2097152,1665.1404199,7406.33787155,7410.28733253,1669.47526008,7739.12449837,7743.07265282,6317.63219833,6942.6240921,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,333.97824049,2119.49824572,2123.49630833,339.696638584,5946.726408,5950.65407753,5885.18381119,6649.15180206,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3
A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,B0_FULL_SERIAL,PASS,1,2048,2097152,1469.15904284,1469.15904284,1527.7843231,1531.44448578,5447.06368446,5450.72769165,5213.28020096,6073.9197731,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,B1_SLICE_SERIAL,PASS,1,2048,2097152,618.803839684,6366.82431221,6370.78081131,623.167364299,6700.7635498,6704.71874237,6565.66381454,7265.60020447,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,424.629761279,2135.29534578,2139.39264536,430.564482212,6019.93407249,6023.87645721,6016.1280632,6221.24814987,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4
A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,B0_FULL_SERIAL,PASS,1,2048,2097152,566.745598316,566.745598316,625.376639366,629.045117497,4560.53821564,4564.19388771,4229.44021225,5716.92800522,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,B1_SLICE_SERIAL,PASS,1,2048,2097152,285.303041339,6026.5081501,6030.47550201,289.664639235,6360.22655487,6364.16897774,6335.19983292,6571.36011124,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5
A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,2048,2097152,251.25631839,1951.74656391,1955.79263449,257.126398683,5834.01026726,5837.94111252,5824.22399521,5949.5677948,stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,B0_FULL_SERIAL,PASS,1,4096,67108864,1293.14431846,1293.14431846,1297.02783465,1300.85120022,9610.90558052,9614.70721245,10101.9515991,10373.0564117,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,B1_SLICE_SERIAL,PASS,1,4096,67108864,1206.50303602,1206.50303602,1210.51008105,1214.49343324,10261.4579582,10265.4118729,10191.3604736,10941.9517517,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,1011.91872001,1011.91872001,1015.92511535,1019.91424441,10066.6892624,10070.6259346,10063.8723373,10338.8156891,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,B0_FULL_SERIAL,PASS,1,4096,67108864,630.231683254,630.231683254,634.091522098,637.895036936,8953.95265579,8957.75167465,9513.02433014,9722.49603271,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,B1_SLICE_SERIAL,PASS,1,4096,67108864,714.649602175,714.649602175,718.65087986,722.606717348,9774.70979691,9778.66178513,9670.39966583,10040.1277542,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,629.521278143,629.521278143,633.490560055,637.470084429,9690.28539658,9694.23551559,9676.19228363,9812.44754791,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,B0_FULL_SERIAL,PASS,1,4096,67108864,893.023360968,893.023360968,896.84736073,900.646401048,9188.14396858,9191.95839882,9523.87237549,9975.83961487,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,B1_SLICE_SERIAL,PASS,1,4096,67108864,841.74399972,841.74399972,845.715835094,849.654402733,9905.37857056,9909.33757782,9851.13620758,10179.0399551,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,1099.01119947,1099.01119947,1102.97664404,1106.92352057,10159.135952,10163.0912018,10030.207634,11366.0802841,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,B0_FULL_SERIAL,PASS,1,4096,67108864,699.966073632,699.966073632,703.812478185,707.642244101,9023.11230659,9026.91969872,9545.24803162,9827.67963409,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,B1_SLICE_SERIAL,PASS,1,4096,67108864,622.027519941,622.027519941,626.032640338,629.985920191,9681.88093185,9685.86370468,9674.30400848,9879.96768951,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,622.997759581,622.997759581,627.036799192,630.986880064,9682.67835617,9686.62342072,9665.95172882,9787.00828552,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,B0_FULL_SERIAL,PASS,1,4096,67108864,2236.45311475,2236.45311475,2240.29504418,2244.13056135,10582.5235271,10586.353941,10878.8480759,12024.2242813,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,B1_SLICE_SERIAL,PASS,1,4096,67108864,2066.17727995,2066.17727995,2070.25151968,2074.24702764,11121.3618851,11125.3203583,11122.8160858,11445.5041885,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,67108864,1863.50400448,1863.50400448,1867.50783324,1871.48544431,10919.3491554,10923.3018112,10918.592453,11190.4315948,stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,B0_FULL_SERIAL,PASS,1,4096,33554432,594.216319323,594.216319323,601.872000694,605.68192184,8923.63200188,8927.42916107,9488.38424683,9668.76792908,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,B1_SLICE_SERIAL,PASS,1,4096,33554432,426.250239015,5298.07811737,5302.04606056,430.674562454,9906.15106583,9910.11198044,9882.20787048,10117.3124313,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,500.099841356,778.472955227,782.500475645,505.360001326,9943.8092041,9947.77206421,9912.92762756,10206.0480118,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,B0_FULL_SERIAL,PASS,1,4096,33554432,948.501116633,948.501116633,956.16384387,959.974398613,9272.95105934,9276.75515175,9535.64834595,10593.4715271,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,B1_SLICE_SERIAL,PASS,1,4096,33554432,703.315197825,5571.8387413,5575.81949234,707.710721493,10178.492775,10182.4754906,10169.8236465,10371.711731,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,891.882875562,1164.79551911,1168.77503753,897.207041383,10326.7813683,10330.7308197,10184.7677231,11513.759613,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,B0_FULL_SERIAL,PASS,1,4096,33554432,882.804476619,882.804476619,890.489597917,894.300160408,9201.47075653,9205.27299881,9679.90398407,9957.56816864,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,B1_SLICE_SERIAL,PASS,1,4096,33554432,549.883520007,5423.9053154,5427.88478851,554.304638505,10026.0249329,10030.0031281,10032.4802399,10200.1600266,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,510.056321025,789.433600903,793.525760174,515.299841762,9943.53021622,9947.48542786,9933.08830261,10123.711586,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,B0_FULL_SERIAL,PASS,1,4096,33554432,1118.57664764,1118.57664764,1126.19711637,1129.98848438,9447.72096634,9451.53407097,9925.43983459,10356.4481735,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,B1_SLICE_SERIAL,PASS,1,4096,33554432,816.884480715,5687.24863052,5691.21019363,821.292800903,10302.7815247,10306.72575,10300.5123138,10492.8321838,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,853.027842045,1134.84159589,1138.80191684,858.178558946,10301.2717247,10305.2255249,10275.103569,10644.4797516,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,B0_FULL_SERIAL,PASS,1,4096,33554432,1435.67807496,1435.67807496,1443.3286339,1447.15519965,9766.59387589,9770.41599274,10177.6323318,10557.7917099,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,B1_SLICE_SERIAL,PASS,1,4096,33554432,1304.56256211,6175.53343773,6179.53154564,1308.96832287,10777.2114944,10781.1776352,10802.8802872,11085.9203339,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,4096,33554432,1310.0153625,1587.31392503,1591.32671952,1315.32096982,10741.7728043,10745.7176971,10753.6001205,11069.024086,stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5
A,DEFAULT,S6,balanced,1024,4096,4096,4,0,1,B0_FULL_SERIAL,PASS,1,4096,16777216,1414.02752221,1414.02752221,1429.28128302,1433.0777663,9733.17630768,9736.99269295,10102.2081375,10874.2723465,stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1
