run_id,stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,exit_code,case_dir,timestamp_utc
stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep1,A,DEFAULT,S1,comm_heavy,4096,512,512,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep1,2026-09-02T08:51:04Z
stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep2,A,DEFAULT,S1,comm_heavy,4096,512,512,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep2,2026-09-02T08:51:19Z
stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep3,A,DEFAULT,S1,comm_heavy,4096,512,512,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep3,2026-09-02T08:51:33Z
stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep4,A,DEFAULT,S1,comm_heavy,4096,512,512,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep4,2026-09-02T08:51:47Z
stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep5,A,DEFAULT,S1,comm_heavy,4096,512,512,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q1w0_rep5,2026-09-02T08:52:02Z
stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep1,A,DEFAULT,S1,comm_heavy,4096,512,512,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep1,2026-09-02T08:52:17Z
stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep2,A,DEFAULT,S1,comm_heavy,4096,512,512,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep2,2026-09-02T08:52:32Z
stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep3,A,DEFAULT,S1,comm_heavy,4096,512,512,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep3,2026-09-02T08:52:46Z
stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep4,A,DEFAULT,S1,comm_heavy,4096,512,512,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep4,2026-09-02T08:53:01Z
stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep5,A,DEFAULT,S1,comm_heavy,4096,512,512,2,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q2w0_rep5,2026-09-02T08:53:15Z
stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep1,A,DEFAULT,S1,comm_heavy,4096,512,512,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep1,2026-09-02T08:53:31Z
stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep2,A,DEFAULT,S1,comm_heavy,4096,512,512,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep2,2026-09-02T08:53:46Z
stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep3,A,DEFAULT,S1,comm_heavy,4096,512,512,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep3,2026-09-02T08:53:59Z
stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep4,A,DEFAULT,S1,comm_heavy,4096,512,512,4,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep4,2026-09-02T08:54:14Z
stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep5,A,DEFAULT,S1,comm_heavy,4096,512,512,4,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q4w0_rep5,2026-09-02T08:54:28Z
stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep1,A,DEFAULT,S1,comm_heavy,4096,512,512,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep1,2026-09-02T08:54:43Z
stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep2,A,DEFAULT,S1,comm_heavy,4096,512,512,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep2,2026-09-02T08:54:58Z
stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep3,A,DEFAULT,S1,comm_heavy,4096,512,512,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep3,2026-09-02T08:55:12Z
stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep4,A,DEFAULT,S1,comm_heavy,4096,512,512,8,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep4,2026-09-02T08:55:27Z
stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep5,A,DEFAULT,S1,comm_heavy,4096,512,512,8,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q8w0_rep5,2026-09-02T08:55:42Z
stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep1,A,DEFAULT,S1,comm_heavy,4096,512,512,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep1,2026-09-02T08:55:57Z
stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep2,A,DEFAULT,S1,comm_heavy,4096,512,512,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep2,2026-09-02T08:56:11Z
stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep3,A,DEFAULT,S1,comm_heavy,4096,512,512,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep3,2026-09-02T08:56:26Z
stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep4,A,DEFAULT,S1,comm_heavy,4096,512,512,16,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep4,2026-09-02T08:56:41Z
stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep5,A,DEFAULT,S1,comm_heavy,4096,512,512,16,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S1_m4096k512n512_q16w0_rep5,2026-09-02T08:56:55Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep1,A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep1,2026-09-02T08:57:20Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep2,A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep2,2026-09-02T08:57:46Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep3,A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep3,2026-09-02T08:58:12Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep4,A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep4,2026-09-02T08:58:37Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep5,A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep5,2026-09-02T08:59:01Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep1,A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep1,2026-09-02T08:59:25Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep2,A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep2,2026-09-02T08:59:50Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep3,A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep3,2026-09-02T09:00:16Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep4,A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep4,2026-09-02T09:00:40Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep5,A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep5,2026-09-02T09:01:06Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep1,A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep1,2026-09-02T09:01:33Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep2,A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep2,2026-09-02T09:01:59Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep3,A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep3,2026-09-02T09:02:24Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep4,A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep4,2026-09-02T09:02:50Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep5,A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep5,2026-09-02T09:03:17Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep1,A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep1,2026-09-02T09:03:43Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep2,A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep2,2026-09-02T09:04:10Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep3,A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep3,2026-09-02T09:04:37Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep4,A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep4,2026-09-02T09:05:03Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep5,A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep5,2026-09-02T09:05:28Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep1,A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep1,2026-09-02T09:05:53Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep2,A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep2,2026-09-02T09:06:22Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep3,A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep3,2026-09-02T09:06:46Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep4,A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep4,2026-09-02T09:07:13Z
stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep5,A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep5,2026-09-02T09:07:40Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep1,A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep1,2026-09-02T09:08:10Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep2,A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep2,2026-09-02T09:08:42Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep3,A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep3,2026-09-02T09:09:13Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep4,A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep4,2026-09-02T09:09:43Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep5,A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep5,2026-09-02T09:10:13Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep1,A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep1,2026-09-02T09:10:42Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep2,A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep2,2026-09-02T09:11:15Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep3,A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep3,2026-09-02T09:11:43Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep4,A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep4,2026-09-02T09:12:13Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep5,A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep5,2026-09-02T09:12:41Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep1,A,DEFAULT,S5,comm_heavy,4096,4096,1024,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep1,2026-09-02T09:13:10Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep2,A,DEFAULT,S5,comm_heavy,4096,4096,1024,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep2,2026-09-02T09:13:39Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep3,A,DEFAULT,S5,comm_heavy,4096,4096,1024,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep3,2026-09-02T09:14:08Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep4,A,DEFAULT,S5,comm_heavy,4096,4096,1024,4,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep4,2026-09-02T09:14:35Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep5,A,DEFAULT,S5,comm_heavy,4096,4096,1024,4,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q4w0_rep5,2026-09-02T09:15:03Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep1,A,DEFAULT,S5,comm_heavy,4096,4096,1024,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep1,2026-09-02T09:15:31Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep2,A,DEFAULT,S5,comm_heavy,4096,4096,1024,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep2,2026-09-02T09:15:59Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep3,A,DEFAULT,S5,comm_heavy,4096,4096,1024,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep3,2026-09-02T09:16:26Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep4,A,DEFAULT,S5,comm_heavy,4096,4096,1024,8,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep4,2026-09-02T09:16:55Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep5,A,DEFAULT,S5,comm_heavy,4096,4096,1024,8,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q8w0_rep5,2026-09-02T09:17:23Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep1,A,DEFAULT,S5,comm_heavy,4096,4096,1024,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep1,2026-09-02T09:17:51Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep2,A,DEFAULT,S5,comm_heavy,4096,4096,1024,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep2,2026-09-02T09:18:23Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep3,A,DEFAULT,S5,comm_heavy,4096,4096,1024,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep3,2026-09-02T09:18:55Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep4,A,DEFAULT,S5,comm_heavy,4096,4096,1024,16,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep4,2026-09-02T09:19:23Z
stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep5,A,DEFAULT,S5,comm_heavy,4096,4096,1024,16,0,5,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S5_m4096k4096n1024_q16w0_rep5,2026-09-02T09:19:51Z
stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,1,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep1,2026-09-02T09:20:06Z
stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,1,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep2,2026-09-02T09:20:21Z
stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,1,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep3,2026-09-02T09:20:36Z
stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,1,0,4,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_A_DEFAULT_S4_m512k4096n4096_q1w0_rep4,2026-09-02T09:20:50Z
