stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,strategy,status,correctness,M_global,slice_bytes,release_first_mean_us,release_last_mean_us,done_mean_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,run_id
A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,5,B1_SLICE_SERIAL,PASS,1,8192,33554432,3663.82528782,3663.82528782,3665.10335922,3666.49600506,4549.49119091,4550.9862566,4566.0161972,4747.26390839,stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,1,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,33554432,3809.76321697,3809.76321697,3811.06688976,3812.52096653,4691.76830292,4693.14046383,4585.47210693,5972.99194336,stage1_A_DEFAULT_S2_m2048k1024n2048_q1w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,1,B0_FULL_SERIAL,PASS,1,8192,16777216,2490.96449375,2490.96449375,2492.56258011,2494.11904335,3217.67361641,3219.21152115,2993.15190315,4872.19190598,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,1,B1_SLICE_SERIAL,PASS,1,8192,16777216,1448.50879908,2867.67230988,2869.09821987,1450.36542892,3316.9958353,3318.49089146,3094.52795982,4746.24013901,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,16777216,1376.52095556,2389.687047,2391.18593216,1378.56063366,2832.50944138,2833.98400307,2675.71210861,3504.12797928,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,2,B0_FULL_SERIAL,PASS,1,8192,16777216,3435.81314325,3435.81314325,3437.39967346,3438.87423992,4153.76513958,4155.46946526,4049.85618591,4596.73595428,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,2,B1_SLICE_SERIAL,PASS,1,8192,16777216,2265.59551716,3666.0262394,3667.65503883,2267.53984213,4117.96928406,4119.58720207,4141.05606079,4462.59212494,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,16777216,2328.45503569,3364.13374424,3365.63899994,2330.53887844,3808.88767242,3810.32126427,3852.28800774,4231.16779327,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,3,B0_FULL_SERIAL,PASS,1,8192,16777216,3995.56672096,3995.56672096,3997.46751785,3999.33120251,4720.29695511,4722.19327927,4707.32784271,5532.67192841,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,3,B1_SLICE_SERIAL,PASS,1,8192,16777216,2596.98497534,4423.76190186,4425.70429325,2599.05216932,4873.11042786,4874.87166882,4876.28793716,5282.78398514,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,16777216,2688.65535498,4069.34206009,4071.29983425,2691.070714,4515.30625343,4517.14942455,4430.84812164,5078.01580429,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,4,B0_FULL_SERIAL,PASS,1,8192,16777216,3868.13501835,3868.13501835,3869.9564743,3871.90208912,4593.48674774,4595.27616024,4476.9282341,5013.50402832,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,4,B1_SLICE_SERIAL,PASS,1,8192,16777216,1857.19808102,3645.21728039,3647.10910797,1859.30752039,4094.92481232,4096.74757004,4098.04821014,4356.09579086,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,16777216,1508.23679924,2826.33280754,2827.68576622,1510.04352808,3275.70623875,3277.16032982,3229.69603539,3469.24805641,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,5,B0_FULL_SERIAL,PASS,1,8192,16777216,2939.15710449,2939.15710449,2940.686059,2942.11967468,3665.49568653,3666.90687656,3469.31195259,5182.46412277,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,5,B1_SLICE_SERIAL,PASS,1,8192,16777216,1611.40287638,3356.62335396,3358.02560329,1613.12960148,3811.14561081,3812.51775265,3661.76009178,5286.91196442,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,2,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,16777216,1630.50303698,2932.55615711,2934.03775215,1632.28800058,3382.95936108,3384.39297199,3277.82392502,3959.80811119,stage1_A_DEFAULT_S2_m2048k1024n2048_q2w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,1,B0_FULL_SERIAL,PASS,1,8192,8388608,3467.61535406,3467.61535406,3469.49312449,3471.33632898,4192.38399029,4194.25983429,4137.98379898,5228.54423523,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,1,B1_SLICE_SERIAL,PASS,1,8192,8388608,2010.68288565,4225.99487782,4227.80673027,2012.8332901,4428.44928265,4430.23107052,4330.49583435,5297.15204239,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,8388608,1921.78112626,3575.01054287,3576.95167065,1924.29760814,3773.78496647,3775.60768604,3771.39210701,4123.64816666,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,2,B0_FULL_SERIAL,PASS,1,8192,8388608,2486.645751,2486.645751,2488.06143761,2489.61791515,3217.03039169,3218.478055,2994.14396286,4919.29578781,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,2,B1_SLICE_SERIAL,PASS,1,8192,8388608,761.428478956,2984.11903381,2985.50591469,763.32031846,3188.85184765,3190.2649641,3148.79989624,3328.00006866,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,8388608,1118.79296303,2781.07071877,2782.7519989,1121.08672142,2981.94048405,2983.66079807,3046.40007019,3373.05593491,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,3,B0_FULL_SERIAL,PASS,1,8192,8388608,2827.18464375,2827.18464375,2828.89343262,2830.55231571,3556.24704838,3557.89950848,3212.28790283,6285.18390656,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,3,B1_SLICE_SERIAL,PASS,1,8192,8388608,832.755197287,3158.65218163,3160.54722309,834.899201393,3362.94846535,3364.75327015,3344.383955,3641.34407043,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,8388608,848.508802652,2618.90752792,2620.86464405,851.146882772,2819.88926888,2821.75294876,2805.72795868,3061.75994873,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,4,B0_FULL_SERIAL,PASS,1,8192,8388608,3735.31328201,3735.31328201,3737.22432137,3739.04703617,4454.70721722,4456.56257153,4380.671978,5145.59984207,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,4,B1_SLICE_SERIAL,PASS,1,8192,8388608,2019.32607532,4602.15105057,4603.91937256,2021.43360019,4807.90016174,4809.66143131,4783.10394287,5330.94406128,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,8388608,2045.7011199,4069.35298443,4071.09121323,2048.158741,4274.21183586,4275.97312927,4189.18418884,4935.67991257,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,5,B0_FULL_SERIAL,PASS,1,8192,8388608,3616.00127697,3616.00127697,3617.90080547,3619.58016396,4343.48861217,4345.32864571,4337.66412735,5034.94405746,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,5,B1_SLICE_SERIAL,PASS,1,8192,8388608,1738.70976329,4288.56320381,4290.30847549,1740.89664102,4495.149436,4496.86975479,4469.7599411,5131.26420975,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,4,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,8388608,2001.59359813,4008.49793911,4010.24834156,2004.00702119,4213.32800388,4215.17119408,4194.30398941,4728.79981995,stage1_A_DEFAULT_S2_m2048k1024n2048_q4w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,1,B0_FULL_SERIAL,PASS,1,8192,4194304,2982.77310848,2982.77310848,2984.68863487,2986.47040367,3704.13438797,3705.89184284,3589.11991119,4986.87982559,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,1,B1_SLICE_SERIAL,PASS,1,8192,4194304,799.438721538,3944.5766592,3946.16640568,801.520641446,4068.88257027,4070.66434383,3992.57588387,4632.57598877,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,4194304,641.167354584,2980.3404808,2982.08639145,643.495679498,3102.69312859,3104.39294815,3007.48801231,3278.84793282,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,2,B0_FULL_SERIAL,PASS,1,8192,4194304,3095.78688145,3095.78688145,3097.22945213,3098.70399952,3824.99456882,3826.52225494,3702.68797874,4690.78397751,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,2,B1_SLICE_SERIAL,PASS,1,8192,4194304,707.382403612,4088.92992496,4090.37951469,709.31584239,4213.48480225,4215.0003624,4089.82419968,4817.92020798,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,4194304,662.684798241,3172.35200882,3173.79328251,664.849920273,3294.68672752,3296.22273445,3135.48803329,4445.1842308,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,3,B0_FULL_SERIAL,PASS,1,8192,4194304,2986.16447926,2986.16447926,2987.69598961,2989.31391716,3714.15230751,3715.6166172,3508.19206238,4672.51205444,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,3,B1_SLICE_SERIAL,PASS,1,8192,4194304,614.362237453,4032.78590679,4034.23233032,616.263675094,4157.48095989,4159.13982391,4103.16801071,4530.17616272,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,4194304,696.390399933,3308.33407879,3309.73567963,698.534403443,3430.64959049,3432.24703312,3334.14411545,4125.50401688,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,4,B0_FULL_SERIAL,PASS,1,8192,4194304,2414.33535576,2414.33535576,2416.06208324,2417.84384251,3137.94881344,3139.640975,3009.53602791,3893.24808121,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,4,B1_SLICE_SERIAL,PASS,1,8192,4194304,944.184321761,3756.17922306,3757.97633648,946.293762326,3878.37822914,3879.996171,3706.88009262,4871.1681366,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,4194304,1103.45727623,3154.12096024,3155.83873749,1105.87263525,3273.20960522,3274.90943909,3304.35204506,3832.83209801,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,5,B0_FULL_SERIAL,PASS,1,8192,4194304,2942.01856136,2942.01856136,2943.43358994,2944.94911194,3669.75038528,3671.2313509,3512.32004166,4978.68776321,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,5,B1_SLICE_SERIAL,PASS,1,8192,4194304,651.036156416,4006.37312889,4008.04993629,653.097602129,4131.05279446,4132.69121647,3971.07195854,4957.18383789,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,8,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,4194304,654.739201069,3212.98559666,3214.71487999,657.008641958,3335.32160759,3336.87808037,3263.48805428,3592.19193459,stage1_A_DEFAULT_S2_m2048k1024n2048_q8w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,1,B0_FULL_SERIAL,PASS,1,8192,2097152,2788.80767822,2788.80767822,2790.27712822,2791.73121452,3514.89536285,3516.37503147,3410.94398499,4271.03996277,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,1,B1_SLICE_SERIAL,PASS,1,8192,2097152,440.148479342,4126.20541573,4127.71391392,442.112640738,4191.52960777,4193.10657501,4172.80006409,4467.71192551,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,2097152,405.790079236,3194.40062523,3196.00126743,407.83360064,3259.59167004,3261.1276722,3248.12793732,3466.2399292,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep1
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,2,B0_FULL_SERIAL,PASS,1,8192,2097152,3781.25059128,3781.25059128,3783.14369678,3784.88446236,4505.1500845,4506.94654465,4467.71192551,5107.71179199,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,2,B1_SLICE_SERIAL,PASS,1,8192,2097152,1637.23264337,5464.33533669,5466.10814095,1639.39968228,5531.09117508,5532.89343834,5428.22408676,6348.80018234,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,2097152,1619.2684859,4538.48829746,4540.2463913,1621.84640408,4605.5161047,4607.29792118,4571.13599777,5069.82421875,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep2
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,3,B0_FULL_SERIAL,PASS,1,8192,2097152,3011.94750786,3011.94750786,3013.30943108,3014.9068594,3736.96895599,3738.36287975,3495.9359169,5854.20799255,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,3,B1_SLICE_SERIAL,PASS,1,8192,2097152,397.844480574,4047.4982357,4049.27614212,399.961597919,4113.9513588,4115.61085224,4053.91979218,4533.24794769,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,2097152,503.084161282,3269.41055298,3270.80768108,505.10656476,3335.11488438,3336.67135239,3192.8319931,4636.67201996,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep3
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,4,B0_FULL_SERIAL,PASS,1,8192,2097152,2963.751688,2963.751688,2965.34784794,2966.69951916,3694.3148756,3695.84894657,3388.41605186,4902.84776688,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,4,B1_SLICE_SERIAL,PASS,1,8192,2097152,370.79552114,4141.02462292,4142.59198189,372.756479979,4207.34973907,4208.88575554,4144.12784576,4612.09583282,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,2097152,469.720318317,3360.94527245,3362.49213696,471.698561311,3430.36287308,3431.81695461,3332.06391335,4201.47180557,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep4
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,5,B0_FULL_SERIAL,PASS,1,8192,2097152,2359.5046401,2359.5046401,2361.34079218,2363.12256098,3089.48544502,3091.31008625,2985.98408699,3861.50407791,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,5,B1_SLICE_SERIAL,PASS,1,8192,2097152,387.637757063,3739.28449154,3741.07841492,389.86815989,3805.6927824,3807.47391224,3708.92810822,4435.96792221,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep5
A,DEFAULT,S2,comm_heavy,2048,1024,2048,16,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,8192,2097152,1023.156479,3452.06141949,3453.84575844,1025.67104369,3517.49758244,3519.29982662,2961.40789986,7430.14383316,stage1_A_DEFAULT_S2_m2048k1024n2048_q16w0_rep5
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,1,B0_FULL_SERIAL,PASS,1,16384,268435456,22557.9122925,22557.9122925,22559.7824097,22561.6051865,24904.5042419,24906.339798,24797.1839905,25982.9769135,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep1
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,1,B1_SLICE_SERIAL,PASS,1,16384,268435456,22859.4962311,22859.4962311,22861.2903976,22863.1334305,25397.2673035,25399.0080261,25420.7992554,26505.2165985,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep1
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,268435456,23028.3623505,23028.3623505,23030.2437973,23032.0665741,25552.7243042,25554.3833542,25369.600296,28044.2886353,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep1
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,2,B0_FULL_SERIAL,PASS,1,16384,268435456,23351.5814972,23351.5814972,23353.441925,23355.1007462,25739.6205902,25741.5102386,25715.7115936,26409.9845886,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep2
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,2,B1_SLICE_SERIAL,PASS,1,16384,268435456,23379.2248917,23379.2248917,23381.0641861,23382.8665924,25868.9543533,25870.7361603,25761.7912292,26606.5921783,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep2
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,268435456,23286.4608765,23286.4608765,23288.2304382,23290.0941086,25754.4728851,25756.2137604,25702.4002075,26162.1761322,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep2
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,3,B0_FULL_SERIAL,PASS,1,16384,268435456,22341.512413,22341.512413,22343.0924988,22344.5465088,24642.6623535,24644.3655777,24546.3047028,25265.1519775,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep3
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,3,B1_SLICE_SERIAL,PASS,1,16384,268435456,22386.2777328,22386.2777328,22387.6690674,22389.2256165,24827.3549271,24828.8295364,24639.4882202,25771.0075378,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep3
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,268435456,22400.2796555,22400.2796555,22401.6261673,22403.0599213,24845.7689667,24847.1001434,24729.6009064,25694.2081451,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep3
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,4,B0_FULL_SERIAL,PASS,1,16384,268435456,22035.7990265,22035.7990265,22037.2855759,22038.8218307,24420.8934021,24422.3205566,24388.6089325,24748.0316162,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep4
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,4,B1_SLICE_SERIAL,PASS,1,16384,268435456,26805.2895737,26805.2895737,26806.9588089,26808.3922958,29327.6575851,29329.2551041,24547.328949,25767.9367065,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep4
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,268435456,22014.4132614,22014.4132614,22015.7810593,22017.2967529,24563.3498383,24564.7629929,24520.7042694,24886.2724304,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep4
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,5,B0_FULL_SERIAL,PASS,1,16384,268435456,22697.388916,22697.388916,22698.6702347,22700.2060699,25077.7612305,25079.1012573,24837.1200562,26285.0551605,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep5
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,5,B1_SLICE_SERIAL,PASS,1,16384,268435456,22614.6118164,22614.6118164,22616.0083771,22617.3599625,25164.3756104,25165.6863403,25005.0563812,25999.3591309,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep5
A,DEFAULT,S5,comm_heavy,4096,4096,1024,1,0,5,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,268435456,22657.9462051,22657.9462051,22659.3062592,22660.6782913,25206.710968,25208.0627823,25128.9596558,26088.4475708,stage1_A_DEFAULT_S5_m4096k4096n1024_q1w0_rep5
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,1,B0_FULL_SERIAL,PASS,1,16384,134217728,15450.8641243,15450.8641243,15452.4313354,15453.7625122,17828.7033844,17830.039711,17802.2403717,18568.1915283,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep1
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,1,B1_SLICE_SERIAL,PASS,1,16384,134217728,9727.87005424,18513.0583954,18514.6366882,9729.39194679,19771.330719,19772.7435684,17913.8565063,19217.4072266,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep1
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,1,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,134217728,8019.97822762,15607.045784,15608.4934616,8021.88227654,16879.6255875,16881.1001587,16775.1674652,17874.9446869,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep1
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,2,B0_FULL_SERIAL,PASS,1,16384,134217728,21436.2482452,21436.2482452,21438.0037689,21439.642334,23780.8173752,23782.5556564,23536.6401672,26350.5916595,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep2
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,2,B1_SLICE_SERIAL,PASS,1,16384,134217728,11666.2745667,23356.8865204,23358.2881165,11667.833004,24630.6694031,24632.1030045,23493.6313629,23891.9677734,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep2
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,2,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,134217728,10652.8825378,21099.7798157,21101.196785,10654.7174263,22372.1037292,22373.4553528,22293.4398651,22926.3362885,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep2
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,3,B0_FULL_SERIAL,PASS,1,16384,134217728,18501.9105148,18501.9105148,18503.8061142,18505.6286621,20888.5509872,20890.2994537,20829.1835785,21312.5114441,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep3
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,3,B1_SLICE_SERIAL,PASS,1,16384,134217728,9416.38912201,19755.9142685,19757.6346588,9418.24516296,21028.5018158,21030.3245163,20962.3031616,21275.5527496,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep3
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,3,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,134217728,9564.51328278,18626.4115524,18628.2125473,9566.83454514,19902.2937393,19904.1165161,19800.0640869,20317.1844482,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep3
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,4,B0_FULL_SERIAL,PASS,1,16384,134217728,22163.598175,22163.598175,22165.4751968,22167.2979355,24546.0908127,24547.9129028,24446.9127655,25263.9350891,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep4
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,4,B1_SLICE_SERIAL,PASS,1,16384,134217728,11043.7703133,23217.5065231,23219.240303,11045.5391693,24488.8569641,24490.4339218,24437.7593994,24842.2393799,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep4
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,4,B2_SLICE_EVENT_OVERLAP,PASS,1,16384,134217728,11032.0735931,21938.830719,21940.4953766,11034.2195702,23213.6755753,23215.1090622,23194.6239471,23580.6713104,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep4
A,DEFAULT,S5,comm_heavy,4096,4096,1024,2,0,5,B0_FULL_SERIAL,PASS,1,16384,134217728,20633.1314468,20633.1314468,20634.5336533,20635.9264374,23010.8557892,23012.2412109,22906.8489075,24066.8792725,stage1_A_DEFAULT_S5_m4096k4096n1024_q2w0_rep5
