shape,q,window,rep,iteration,t_release_first_us,e2e_us,t_done_us
S4,16,0,2,20,427.008002996,3618.8158989,3505.15198708
S4,16,0,2,21,364.544004202,2819.07200813,2704.38408852
S4,16,0,2,22,377.855986357,2818.04800034,2704.38408852
S4,16,0,2,23,495.61598897,3855.36003113,3732.48004913
S4,16,0,2,24,443.392008543,2971.64797783,2857.98406601
S4,16,0,2,25,389.248013496,2909.18397903,2795.52006721
S4,16,0,2,26,445.439994335,3520.51210403,3405.823946
S4,16,0,2,27,405.503988266,2913.28001022,2798.59209061
S4,16,0,2,28,391.167998314,3623.93593788,3511.29603386
S4,16,0,2,29,468.991994858,2972.67198563,2860.0320816
S4,16,0,2,30,548.864006996,3598.33598137,3483.64806175
S4,16,0,2,31,390.143990517,2822.14403152,2707.45611191
S4,16,0,2,32,370.687991381,3582.97610283,3469.31195259
S4,16,0,2,33,318.43200326,2811.87200546,2698.20809364
S4,16,0,2,34,581.600010395,3868.63994598,3754.97603416
S4,16,0,2,35,410.62399745,2873.34394455,2760.70404053
S4,16,0,2,36,1452.03197002,3941.37597084,3827.71205902
S4,16,0,2,37,331.775993109,3566.59197807,3445.76001167
S4,16,0,2,38,498.688012362,3013.6320591,2900.99191666
S4,16,0,2,39,396.288007498,2895.87211609,2782.20796585
S4,16,0,2,40,393.216013908,3546.11206055,3431.42390251
S4,16,0,2,41,430.079996586,2931.71191216,2815.99998474
S4,16,0,2,42,499.711990356,3672.06406593,3558.3999157
S4,16,0,2,43,452.607989311,2935.80794334,2823.16803932
S4,16,0,2,44,452.607989311,3474.43199158,3359.74407196
S4,16,0,2,45,420.863986015,2869.24791336,2750.46396255
S4,16,0,2,46,529.471993446,3667.96803474,3554.30388451
S4,16,0,2,47,745.47201395,3262.46404648,3147.77588844
S4,16,0,2,48,399.360001087,3614.72010612,3500.03194809
S4,16,0,2,49,351.231992245,2868.22390556,2750.46396255
S4,16,0,3,0,240.480005741,2722.65601158,2606.94408417
S4,16,0,3,1,415.744006634,3458.04810524,3341.31193161
S4,16,0,3,2,306.048005819,2814.84794617,2702.20804214
S4,16,0,3,3,518.144011497,3752.95996666,3638.24009895
S4,16,0,3,4,439.296007156,2937.85595894,2824.19204712
S4,16,0,3,5,542.656004429,3830.71994781,3715.0080204
S4,16,0,3,6,402.431994677,2944.00000572,2826.24006271
S4,16,0,3,7,357.376009226,2837.50391006,2724.86400604
S4,16,0,3,8,376.671999693,3550.04811287,3431.26392365
S4,16,0,3,9,365.568011999,2829.31208611,2715.64793587
S4,16,0,3,10,483.135998249,3724.0960598,3606.33611679
S4,16,0,3,11,372.736006975,2895.80798149,2781.12006187
S4,16,0,3,12,515.936017036,3655.67994118,3540.99202156
S4,16,0,3,13,346.112012863,2873.34394455,2758.65602493
S4,16,0,3,14,287.647992373,3592.19193459,3477.50401497
S4,16,0,3,15,384.000003338,2836.47990227,2721.79198265
S4,16,0,3,16,383.967995644,3494.71998215,3382.08007812
S4,16,0,3,17,302.97601223,2824.06401634,2706.30407333
S4,16,0,3,18,406.527996063,3708.92810822,3595.26395798
S4,16,0,3,19,375.808000565,2861.0560894,2746.36793137
S4,16,0,3,20,406.527996063,3507.20000267,3394.56009865
S4,16,0,3,21,420.863986015,2929.66389656,2814.97597694
S4,16,0,3,22,425.983995199,3576.83205605,3462.14389801
S4,16,0,3,23,382.943987846,2833.40811729,2719.71201897
S4,16,0,3,24,414.719998837,3539.96801376,3426.30410194
S4,16,0,3,25,414.719998837,2948.09603691,2833.40811729
S4,16,0,3,26,449.535995722,3662.84799576,3548.16007614
S4,16,0,3,27,723.968029022,3229.69603539,3115.00811577
S4,16,0,3,28,357.376009226,3586.0478878,3471.35996819
S4,16,0,3,29,329.728007317,2861.0560894,2742.27190018
S4,16,0,3,30,377.855986357,3495.9359169,3383.29601288
S4,16,0,3,31,410.62399745,2896.89588547,2782.20796585
S4,16,0,3,32,432.12801218,3598.33598137,3484.67206955
S4,16,0,3,33,373.760014772,2925.56810379,2811.90395355
S4,16,0,3,34,377.855986357,3373.05593491,3258.36801529
S4,16,0,3,35,355.327993631,2813.95196915,2700.28805733
S4,16,0,3,36,301.05599761,3421.18406296,3307.51991272
S4,16,0,3,37,315.391987562,2783.23197365,2669.56806183
S4,16,0,3,38,347.135990858,3586.0478878,3470.33596039
S4,16,0,3,39,294.912010431,2768.89610291,2653.18393707
S4,16,0,3,40,414.719998837,3709.95211601,3594.23995018
S4,16,0,3,41,428.032010794,2885.60009003,2770.91193199
S4,16,0,3,42,407.55200386,2874.36795235,2757.63201714
S4,16,0,3,43,416.768014431,3575.80804825,3459.07211304
S4,16,0,3,44,442.368000746,2917.37604141,2803.71189117
S4,16,0,3,45,404.480010271,3434.4959259,3319.80800629
S4,16,0,3,46,333.824008703,2802.68788338,2687.99996376
S4,16,0,3,47,418.816000223,3595.26395798,3479.55203056
S4,16,0,3,48,395.07201314,2912.06407547,2800.44794083
S4,16,0,3,49,455.680012703,3700.73604584,3586.0478878
S4,16,0,4,0,293.0560112,3328.00006866,3075.07205009
S4,16,0,4,1,1509.37604904,4009.98401642,3891.20006561
S4,16,0,4,2,1220.60799599,4517.88806915,4402.17590332
S4,16,0,4,3,760.800004005,3299.29590225,3185.63199043
S4,16,0,4,4,1534.97600555,4886.52801514,4770.8158493
S4,16,0,4,5,1212.41605282,4409.34419632,4293.63203049
S4,16,0,4,6,1403.90396118,4546.55981064,4429.82387543
S4,16,0,4,7,1295.35996914,3743.74389648,3629.05597687
S4,16,0,4,8,1222.65601158,4515.84005356,4400.12788773
S4,16,0,4,9,1316.86401367,4535.29596329,4420.60804367
S4,16,0,4,10,1082.36801624,4554.75187302,4438.01593781
S4,16,0,4,11,1236.99200153,4474.88021851,4359.16805267
S4,16,0,4,12,1222.65601158,4655.10416031,4538.3682251
S4,16,0,4,13,1149.95205402,4571.13599777,4455.42383194
S4,16,0,4,14,1849.34401512,4574.20778275,4460.54410934
S4,16,0,4,15,1484.79998112,3963.90390396,3850.23999214
S4,16,0,4,16,1060.86397171,4340.73591232,4227.07176208
S4,16,0,4,17,1058.81595612,4234.24005508,4120.57590485
S4,16,0,4,18,1118.20805073,4546.55981064,4430.84812164
S4,16,0,4,19,1079.29599285,3536.89599037,3424.25608635
S4,16,0,4,20,2949.12004471,6366.20807648,6251.52015686
S4,16,0,4,21,1223.68001938,4626.43194199,4510.71977615
S4,16,0,4,22,1165.31205177,4370.43190002,4256.76822662
S4,16,0,4,23,1096.7040062,4414.46399689,4299.77607727
S4,16,0,4,24,1105.91995716,4276.22413635,4163.58423233
S4,16,0,4,25,1094.6559906,4430.84812164,4316.16020203
S4,16,0,4,26,1242.11204052,4401.15213394,4287.4879837
S4,16,0,4,27,1420.25601864,4561.88821793,4445.15180588
S4,16,0,4,28,846.848011017,3328.00006866,3215.35992622
S4,16,0,4,29,1096.7040062,4400.12788773,4286.46421432
S4,16,0,4,30,1077.24797726,4540.41576385,4423.67982864
S4,16,0,4,31,1415.16804695,3950.59204102,3837.95189857
S4,16,0,4,32,1093.6319828,4325.37603378,4211.71188354
S4,16,0,4,33,1439.74399567,4842.49591827,4724.73621368
S4,16,0,4,34,1162.24002838,4325.37603378,4210.68811417
S4,16,0,4,35,1168.38395596,4652.0318985,4536.3202095
S4,16,0,4,36,999.423980713,4345.85618973,4231.16779327
S4,16,0,4,37,1221.63200378,4391.93582535,4276.22413635
S4,16,0,4,38,462.848007679,3793.92004013,3679.2318821
S4,16,0,4,39,1204.22399044,3672.06406593,3558.3999157
S4,16,0,4,40,2270.20788193,5630.9762001,5516.28780365
S4,16,0,4,41,1605.63194752,4922.36804962,4806.65588379
S4,16,0,4,42,1233.91997814,4724.73621368,4606.97603226
S4,16,0,4,43,1499.13597107,4983.80804062,4866.04785919
S4,16,0,4,44,1276.86405182,4583.36019516,4468.67179871
S4,16,0,4,45,1182.71994591,4655.10416031,4537.34397888
S4,16,0,4,46,1582.0800066,5052.41584778,4934.65614319
S4,16,0,4,47,1185.7919693,4501.5039444,4386.81602478
S4,16,0,4,48,1159.16800499,4683.77590179,4563.96818161
S4,16,0,4,49,1619.96805668,5106.68802261,4982.7837944
S4,16,0,5,0,302.080005407,3279.87194061,3166.20802879
S4,16,0,5,1,353.280007839,2890.7520771,2777.08792686
S4,16,0,5,2,313.34400177,2829.31208611,2716.67194366
S4,16,0,5,3,349.184006453,2924.4799614,2809.79204178
S4,16,0,5,4,328.703999519,2810.87994576,2697.21603394
S4,16,0,5,5,375.808000565,3694.59199905,3577.85606384
S4,16,0,5,6,435.20000577,2929.66389656,2815.99998474
S4,16,0,5,7,359.328001738,2859.93599892,2746.2720871
S4,16,0,5,8,315.328001976,2834.27190781,2720.60799599
S4,16,0,5,9,409.599989653,3511.29603386,3194.8800087
S4,16,0,5,10,383.935987949,2881.47211075,2767.80796051
S4,16,0,5,11,324.607998133,2823.16803932,2710.52789688
S4,16,0,5,12,312.319993973,2883.58402252,2764.80007172
S4,16,0,5,13,357.376009226,3269.63210106,3154.94394302
S4,16,0,5,14,1155.0719738,3653.63192558,3539.96801376
S4,16,0,5,15,955.392003059,3489.79210854,3376.1279583
S4,16,0,5,16,285.695999861,2780.15995026,2667.52004623
S4,16,0,5,17,350.20801425,3271.68011665,3156.99195862
S4,16,0,5,18,317.440003157,2807.80792236,2693.12000275
S4,16,0,5,19,301.05599761,2766.84808731,2653.18393707
S4,16,0,5,20,297.984004021,2783.23197365,2669.56806183
S4,16,0,5,21,331.775993109,3410.94398499,3296.25606537
S4,16,0,5,22,317.535996437,3001.34396553,2886.65604591
S4,16,0,5,23,328.703999519,3151.87191963,3036.15999222
S4,16,0,5,24,326.656013727,3151.87191963,3036.15999222
S4,16,0,5,25,384.000003338,3419.13604736,3304.44788933
S4,16,0,5,26,353.280007839,2860.0320816,2747.39193916
S4,16,0,5,27,254.976004362,2739.2001152,2625.53596497
S4,16,0,5,28,423.936009407,2950.14405251,2836.47990227
S4,16,0,5,29,349.184006453,3300.35209656,3185.66393852
S4,16,0,5,30,321.536004543,2789.37602043,2676.73611641
S4,16,0,5,31,334.751993418,2857.88798332,2744.2240715
S4,16,0,5,32,381.951987743,3464.1919136,3350.52800179
S4,16,0,5,33,347.135990858,2898.94390106,2785.27998924
S4,16,0,5,34,421.887993813,3628.03196907,3514.36805725
S4,16,0,5,35,352.256000042,2895.87211609,2781.18395805
S4,16,0,5,36,343.039989471,2836.47990227,2723.83999825
S4,16,0,5,37,450.560003519,3515.39206505,3400.70390701
S4,16,0,5,38,364.416003227,2897.79210091,2784.12795067
S4,16,0,5,39,485.376000404,3037.18400002,2923.5200882
S4,16,0,5,40,408.576011658,3510.27202606,3396.60811424
S4,16,0,5,41,372.736006975,2891.7760849,2777.08792686
S4,16,0,5,42,344.063997269,3389.44005966,3274.75190163
S4,16,0,5,43,318.464010954,2928.63988876,2810.87994576
S4,16,0,5,44,416.768014431,3445.76001167,3329.02407646
S4,16,0,5,45,582.656025887,3082.24010468,2968.57595444
S4,16,0,5,46,295.96799612,3481.60004616,3366.91188812
S4,16,0,5,47,276.47998929,2823.16803932,2707.45611191
S4,16,0,5,48,295.839995146,3313.56811523,3195.80793381
S4,16,0,5,49,345.088005066,2910.20798683,2796.54407501
S8,8,0,1,0,1613.8240099,13008.895874,11078.6561966
S8,8,0,1,1,7260.15996933,18518.8808441,16856.0638428
S8,8,0,1,2,5573.63176346,16831.4876556,15012.8641129
S8,8,0,1,3,6188.03215027,17209.3448639,15647.7441788
S8,8,0,1,4,7436.28787994,19129.3449402,17164.2875671
S8,8,0,1,5,7164.92795944,18426.8798828,16710.6552124
S8,8,0,1,6,23077.8884888,34228.225708,33006.5917969
S8,8,0,1,7,8674.30400848,19454.9751282,18230.2722931
S8,8,0,1,8,6676.47981644,17597.4407196,16284.6717834
S8,8,0,1,9,7184.38386917,18010.1127625,16644.0963745
S8,8,0,1,10,7503.87191772,18710.52742,16984.0641022
S8,8,0,1,11,7803.90405655,18695.1675415,17393.6634064
S8,8,0,1,12,6752.2559166,17918.9758301,16264.1925812
S8,8,0,1,13,7946.17605209,19418.0488586,17598.400116
S8,8,0,1,14,7492.60807037,18624.5117188,16956.4151764
S8,8,0,1,15,6198.27222824,17201.1528015,16009.2163086
S8,8,0,1,16,7757.82394409,18831.3598633,17303.5526276
S8,8,0,1,17,6241.28007889,18075.6473541,16099.3270874
S8,8,0,1,18,7239.6478653,18499.584198,16914.4001007
S8,8,0,1,19,7447.55220413,18449.4075775,16950.2716064
S8,8,0,1,20,7536.41605377,18915.1039124,17014.5606995
S8,8,0,1,21,6646.78382874,17899.520874,16013.3113861
S8,8,0,1,22,4349.95222092,15857.6641083,13867.0082092
S8,8,0,1,23,6950.91199875,18349.0562439,16706.5601349
S8,8,0,1,24,6962.1758461,17869.8234558,16515.0718689
S8,8,0,1,25,7106.56023026,18365.4403687,16622.592926
S8,8,0,1,26,7873.53610992,19346.4317322,17485.824585
S8,8,0,1,27,8482.81574249,19579.9045563,17783.8077545
S8,8,0,1,28,8558.59184265,20237.3123169,18273.2791901
S8,8,0,1,29,5789.69621658,17506.3037872,15533.0562592
S8,8,0,1,30,8815.61565399,20452.3525238,18480.1273346
S8,8,0,1,31,5382.1439743,16881.6318512,14956.5124512
S8,8,0,1,32,6322.17597961,17410.0475311,15729.6638489
S8,8,0,1,33,6432.76786804,17587.2001648,15798.2721329
S8,8,0,1,34,6150.14410019,17323.0075836,15527.9359818
S8,8,0,1,35,7118.84784698,19006.4640045,16990.2076721
S8,8,0,1,36,7197.69620895,18406.4006805,16724.9927521
S8,8,0,1,37,7255.00822067,18729.9842834,16777.2159576
S8,8,0,1,38,6556.67209625,17707.0083618,16088.0641937
S8,8,0,1,39,6079.4878006,17542.1447754,15526.9117355
S8,8,0,1,40,6812.67213821,18248.7049103,16390.1443481
S8,8,0,1,41,7652.35185623,19615.7436371,17650.6881714
S8,8,0,1,42,4810.75191498,15899.6477127,14209.0244293
S8,8,0,1,43,8456.1920166,19665.9202576,17900.5432129
S8,8,0,1,44,5514.40000534,16969.7284698,15079.4239044
S8,8,0,1,45,9171.90361023,20003.7765503,18671.5526581
S8,8,0,1,46,7228.54423523,18441.2155151,16823.2955933
S8,8,0,1,47,7224.31993484,18382.8487396,16957.4394226
S8,8,0,1,48,7175.16803741,18414.5927429,16653.3126831
S8,8,0,1,49,7525.37584305,18956.287384,17138.6871338
S8,8,0,2,0,1625.24795532,13224.9603271,11271.1677551
S8,8,0,2,1,4994.04811859,16637.9528046,14711.8082047
S8,8,0,2,2,7171.07200623,18804.7351837,16845.823288
S8,8,0,2,3,6358.0160141,17734.6553802,15890.4323578
S8,8,0,2,4,4873.21615219,16675.8403778,14804.9917221
S8,8,0,2,5,4507.64799118,16355.3276062,14706.6879272
S8,8,0,2,6,5264.38379288,16864.2559052,14905.3440094
S8,8,0,2,7,4694.01597977,16334.8484039,14640.1281357
S8,8,0,2,8,3267.58408546,14926.8484116,13158.3995819
S8,8,0,2,9,7236.60802841,18925.567627,16975.8720398
S8,8,0,2,10,3429.37588692,15067.1358109,13381.6318512
S8,8,0,2,11,5346.30393982,16978.9447784,15021.0561752
S8,8,0,2,12,7108.54387283,18810.8158112,16980.928421
S8,8,0,2,13,5937.15190887,17355.7758331,15403.008461
S8,8,0,2,14,6011.90376282,17405.9524536,15622.1437454
S8,8,0,2,15,5262.33577728,16722.9442596,14780.415535
S8,8,0,2,16,5398.59199524,16816.1277771,15003.6478043
S8,8,0,2,17,4243.45588684,15986.6876602,14031.8717957
S8,8,0,2,18,4025.34389496,15482.8796387,13618.1764603
S8,8,0,2,19,3730.43203354,15503.3597946,13595.6478119
S8,8,0,2,20,4190.20795822,15881.2160492,14029.8242569
S8,8,0,2,21,4761.60001755,16141.3116455,14443.5195923
S8,8,0,2,22,5543.93577576,16918.5276031,15159.2960358
S8,8,0,2,23,5564.4159317,17125.3757477,15438.8475418
S8,8,0,2,24,6516.70408249,17927.1354675,15964.1275406
S8,8,0,2,25,5675.00782013,17131.5193176,15260.6716156
S8,8,0,2,26,4616.19186401,16271.3603973,14359.5523834
S8,8,0,2,27,6702.07977295,18433.0234528,16548.8643646
S8,8,0,2,28,6184.99183655,17587.2001648,15783.9355469
S8,8,0,2,29,4960.2560997,16356.3518524,14391.2963867
S8,8,0,2,30,5963.6797905,17632.1601868,15668.1280136
S8,8,0,2,31,5988.3518219,17717.2489166,16069.6315765
S8,8,0,2,32,3243.04008484,14932.9919815,13061.1200333
S8,8,0,2,33,4793.34402084,16632.8315735,14660.6082916
S8,8,0,2,34,3981.31203651,15704.0643692,13739.0079498
S8,8,0,2,35,4967.42391586,16770.0481415,14873.6000061
S8,8,0,2,36,4116.47987366,16254.9762726,14275.5842209
S8,8,0,2,37,3727.36001015,15265.791893,13505.5360794
S8,8,0,2,38,6318.07994843,18203.6476135,16223.2322693
S8,8,0,2,39,5726.20820999,17579.0081024,15603.7120819
S8,8,0,2,40,5229.56800461,17093.6317444,15429.6321869
S8,8,0,2,41,5167.1037674,16762.8803253,14954.4963837
S8,8,0,2,42,5948.41623306,17235.9676361,15461.3761902
S8,8,0,2,43,6981.63223267,18353.1513214,16572.4163055
S8,8,0,2,44,6343.71185303,18009.0885162,16035.8390808
S8,8,0,2,45,6397.95207977,18211.8396759,16241.6648865
S8,8,0,2,46,4705.27982712,16413.6962891,14468.0957794
S8,8,0,2,47,3860.48007011,15239.1681671,13305.855751
S8,8,0,2,48,6427.64806747,17997.8237152,16040.9603119
S8,8,0,2,49,4767.74406433,16398.3364105,14430.2082062
S8,8,0,3,0,1598.46401215,12917.5357819,11011.8722916
S8,8,0,3,1,1675.26400089,13167.5195694,11371.5200424
S8,8,0,3,2,1643.42403412,13283.1678391,11412.4803543
S8,8,0,3,3,1647.61602879,13060.095787,11228.1599045
S8,8,0,3,4,1662.01603413,13058.0482483,11335.6800079
S8,8,0,3,5,1836.03203297,13005.8240891,11133.9521408
S8,8,0,3,6,1636.16001606,13210.4320526,11433.9838028
S8,8,0,3,7,2882.56001472,14022.6564407,12380.1603317
S8,8,0,3,8,1248.25596809,12719.1038132,10859.5199585
S8,8,0,3,9,1632.25603104,13135.8718872,11250.6875992
S8,8,0,3,10,1974.27201271,13235.1999283,11692.0318604
S8,8,0,3,11,2504.70399857,14232.5763702,12331.0079575
S8,8,0,3,12,3359.74407196,14467.9355621,12831.744194
S8,8,0,3,13,1630.20801544,13252.6082993,11274.2395401
S8,8,0,3,14,1646.59202099,13344.7675705,11389.9517059
S8,8,0,3,15,2493.4399128,13483.0083847,12267.5199509
S8,8,0,3,16,1625.05602837,12834.7835541,11121.6640472
S8,8,0,3,17,1619.96805668,13160.4480743,11253.7603378
S8,8,0,3,18,1642.4959898,13176.8321991,11291.6479111
S8,8,0,3,19,1838.08004856,13376.5115738,11478.0158997
S8,8,0,3,20,1628.15999985,13093.8882828,11294.6243286
S8,8,0,3,21,1748.99196625,13244.4162369,11574.2721558
S8,8,0,3,22,1252.35199928,12907.5202942,10989.5677567
S8,8,0,3,23,2496.51193619,13717.5035477,11991.0402298
S8,8,0,3,24,2331.64811134,13771.7761993,11800.57621
S8,8,0,3,25,1746.94395065,13215.7440186,11314.1441345
S8,8,0,3,26,1633.28003883,13095.9358215,11205.6322098
S8,8,0,3,27,1621.08802795,13160.4480743,11276.2880325
S8,8,0,3,28,1615.87202549,13213.6316299,11338.7517929
S8,8,0,3,29,1672.1919775,13233.1523895,11311.1038208
S8,8,0,3,30,1750.01597404,13091.8397903,11399.1680145
S8,8,0,3,31,1733.6319685,13195.1036453,11514.8801804
S8,8,0,3,32,1667.07205772,13085.6962204,11398.1437683
S8,8,0,3,33,2312.1919632,13250.5598068,11862.0157242
S8,8,0,3,34,1761.27994061,12986.3681793,11327.4879456
S8,8,0,3,35,1641.471982,13177.8564453,11456.5124512
S8,8,0,3,36,1454.07998562,12893.1837082,10993.6637878
S8,8,0,3,37,1628.15999985,13225.9836197,11381.7596436
S8,8,0,3,38,1641.40796661,13040.6398773,11267.0078278
S8,8,0,3,39,1655.80797195,13127.6798248,11335.6800079
S8,8,0,3,40,1656.83197975,13278.2077789,11393.0244446
S8,8,0,3,41,1356.79996014,13055.9997559,11135.9996796
S8,8,0,3,42,1215.487957,12506.1120987,10660.8638763
S8,8,0,3,43,1628.15999985,13057.0240021,11162.6243591
S8,8,0,3,44,1861.63198948,13367.2962189,11693.0561066
S8,8,0,3,45,1659.90400314,13083.647728,11299.8399734
S8,8,0,3,46,1627.00796127,13059.9679947,11178.8797379
S8,8,0,3,47,1659.90400314,13212.6722336,11326.4636993
S8,8,0,3,48,1615.87202549,13078.5284042,11262.9756927
S8,8,0,3,49,1652.73594856,13286.3998413,11428.8635254
S8,8,0,4,0,1602.56004333,13284.3523026,11312.128067
S8,8,0,4,1,4473.85597229,15808.511734,14151.6799927
S8,8,0,4,2,4541.44001007,15935.4877472,14220.2882767
S8,8,0,4,3,1755.13601303,13290.4958725,11381.7596436
S8,8,0,4,4,4738.08002472,15995.9039688,14578.6876678
S8,8,0,4,5,6559.74388123,17859.5848083,16082.94487
S8,8,0,4,6,4707.42416382,16257.024765,14375.9355545
S8,8,0,4,7,4958.14418793,16403.3927917,14632.8964233
S8,8,0,4,8,4641.79182053,15908.8640213,14451.7116547
S8,8,0,4,9,4593.66416931,15841.2799835,14347.2642899
S8,8,0,4,10,4421.63181305,15949.8243332,14141.4403915
S8,8,0,4,11,3885.05601883,15155.2000046,13745.1524734
S8,8,0,4,12,4223.99997711,15457.280159,13984.7679138
S8,8,0,4,13,4336.63988113,15687.6802444,14002.1762848
S8,8,0,4,14,29134.847641,41030.6549072,39054.3365479
S8,8,0,4,15,4448.25601578,15933.4402084,14158.8478088
S8,8,0,4,16,4994.04811859,16296.9608307,14656.5122604
S8,8,0,4,17,4407.29618073,16083.9672089,14167.0398712
S8,8,0,4,18,4259.8400116,15938.5595322,14006.272316
S8,8,0,4,19,4203.45592499,15749.0558624,14079.9360275
S8,8,0,4,20,4471.8079567,15983.6158752,14127.1038055
S8,8,0,4,21,5353.47223282,16696.3195801,14811.1362457
S8,8,0,4,22,3465.2159214,14767.1041489,12906.496048
S8,8,0,4,23,5390.33603668,16935.9359741,15027.1997452
S8,8,0,4,24,3711.99989319,15113.2164001,13187.0718002
S8,8,0,4,25,3846.14396095,15557.6324463,13826.0478973
S8,8,0,4,26,4139.20021057,15432.7039719,13840.3835297
S8,8,0,4,27,4207.58390427,15509.4718933,13592.543602
S8,8,0,4,28,4102.1437645,15355.9036255,13799.4241714
S8,8,0,4,29,4302.84786224,15585.2804184,13891.5843964
S8,8,0,4,30,4439.04018402,15728.6396027,14284.7995758
S8,8,0,4,31,4397.05610275,16066.5607452,14150.6557465
S8,8,0,4,32,3907.58395195,15207.4241638,13407.2322845
S8,8,0,4,33,4439.1040802,15745.0237274,14341.1197662
S8,8,0,4,34,4328.44781876,15702.0158768,14061.5682602
S8,8,0,4,35,3855.36003113,15268.863678,13592.5760269
S8,8,0,4,36,4467.71192551,16015.3598785,14148.6082077
S8,8,0,4,37,4486.14406586,15867.9037094,14404.6077728
S8,8,0,4,38,4384.76800919,15969.2802429,14279.6802521
S8,8,0,4,39,3906.55994415,15296.5116501,13383.6803436
S8,8,0,4,40,4383.74376297,15712.2564316,14305.2797318
S8,8,0,4,41,5068.79997253,16355.3276062,14501.8882751
S8,8,0,4,42,3301.37610435,14643.1999207,12809.2155457
S8,8,0,4,43,4448.25601578,15767.5523758,14018.5604095
S8,8,0,4,44,3631.10399246,14972.9280472,13432.8317642
S8,8,0,4,45,4406.27193451,15754.240036,14308.3524704
S8,8,0,4,46,4490.24009705,15737.8559113,14271.4881897
S8,8,0,4,47,27436.0313416,39026.6876221,37041.1529541
S8,8,0,4,48,4654.07991409,15845.3760147,14303.232193
S8,8,0,4,49,4437.98398972,15844.3202972,14359.5199585
S8,8,0,5,0,1790.14396667,13191.1678314,11230.2083969
S8,8,0,5,1,1985.53597927,13679.6159744,11709.4402313
S8,8,0,5,2,2382.84802437,13637.63237,11801.6004562
S8,8,0,5,3,1834.78403091,13266.9439316,11305.9835434
S8,8,0,5,4,1777.66394615,13329.407692,11362.3037338
S8,8,0,5,5,1667.07205772,13281.2795639,11309.056282
S8,8,0,5,6,1880.06401062,13189.1202927,11226.1123657
S8,8,0,5,7,1785.85600853,13450.2401352,11480.0643921
S8,8,0,5,8,1813.50398064,13215.7440186,11252.7360916
S8,8,0,5,9,1969.98405457,13364.0317917,11462.6560211
S8,8,0,5,10,1723.39200974,13198.3356476,11337.7275467
S8,8,0,5,11,2786.27204895,14049.2477417,12199.9044418
S8,8,0,5,12,1850.36802292,13214.7197723,11286.5276337
S8,8,0,5,13,1804.28802967,13206.52771,11228.1599045
S8,8,0,5,14,1644.54400539,13086.6241455,11137.9518509
S8,8,0,5,15,1745.91994286,13276.1602402,11262.9756927
S8,8,0,5,16,2032.63998032,13705.2164078,11729.9203873
S8,8,0,5,17,1633.28003883,13232.1281433,11270.1444626
S8,8,0,5,18,1773.53596687,13434.8478317,11457.5042725
S8,8,0,5,19,1816.57600403,13619.1997528,11586.5602493
S8,8,0,5,20,1781.75997734,13494.2722321,11497.4718094
S8,8,0,5,21,3098.62399101,14746.5276718,12763.13591
S8,8,0,5,22,2156.54397011,13843.4562683,11865.0884628
S8,8,0,5,23,1648.64003658,13409.2798233,11432.9595566
S8,8,0,5,24,2802.68788338,14559.2317581,12638.2083893
S8,8,0,5,25,8536.06414795,19783.6799622,18269.1841125
S8,8,0,5,26,3959.80811119,15774.720192,13761.5356445
S8,8,0,5,27,3421.18406296,15024.1279602,13145.0881958
S8,8,0,5,28,2250.7519722,13918.2081223,11942.9121017
S8,8,0,5,29,2286.59200668,14238.7199402,12275.7120132
S8,8,0,5,30,1882.11202621,13632.5120926,11615.2324677
S8,8,0,5,31,1786.88001633,13441.0238266,11476.9916534
S8,8,0,5,32,1823.74405861,13508.6078644,11541.5039062
S8,8,0,5,33,1992.70403385,13604.8641205,11626.496315
S8,8,0,5,34,1593.24800968,13467.5521851,11506.5917969
S8,8,0,5,35,1935.35995483,13665.2803421,11649.0240097
S8,8,0,5,36,1643.36001873,13314.9118423,11340.6400681
S8,8,0,5,37,1603.58405113,13237.2484207,11268.0959702
S8,8,0,5,38,2221.0559845,14233.5996628,12184.5760345
S8,8,0,5,39,1842.01598167,13533.0238342,11547.4882126
S8,8,0,5,40,1738.75200748,13416.4476395,11412.4803543
S8,8,0,5,41,1809.40794945,13461.5039825,11492.351532
S8,8,0,5,42,1645.59996128,13267.9681778,11304.9602509
S8,8,0,5,43,1642.4959898,13263.8721466,11285.5043411
S8,8,0,5,44,1913.85602951,13338.6240005,11359.2319489
S8,8,0,5,45,2107.39207268,13394.944191,11587.5835419
S8,8,0,5,46,3150.84791183,14493.6962128,12869.6317673
S8,8,0,5,47,1994.75204945,13657.0882797,11681.7922592
S8,8,0,5,48,2001.91998482,13633.5363388,11663.359642
S8,8,0,5,49,1812.47997284,13666.3036346,11686.9115829
